Date,Product_Name,Category,Unit_Size_kg,Unit_Price_PHP,Quantity_Sold,Sales_Value_PHP,Remaining_Stocks,Restock_Quantity
2022-07-22,B-MEG Broiler Starter,Feeds,25,1389.45,14,19452.3,5,19
2022-07-22,Single Super Phosphate SSP,Fertilizer,25,1668.44,3,5005.32,9,6
2022-07-22,B-MEG Broiler Starter,Feeds,25,1436.39,18,25855.02,6,19
2022-07-22,Amigo Planters Prilled Urea,Fertilizer,25,1201.16,6,7206.96,9,10
2022-07-18,Farmboy Rice,Rice,25,1043.67,15,15655.05,0,10
2022-07-18,Milagrosa Rice,Rice,25,1108.61,27,29932.47,0,19
2022-07-18,Golden Harvest Rice,Rice,25,1073.37,13,13953.81,0,11
2022-07-18,Imported Basmati Rice,Rice,25,1160.5,5,5802.5,4,6
2022-07-18,Harvester’s Special 5 kg,Rice,25,1021.62,16,16345.92,3,19
2022-07-18,Lion Ivory Classic Premium Rice,Rice,25,1093.6,10,10936.0,4,11
2022-07-18,Goldenmine Malagkit,Rice,25,1088.49,14,16327.35,2,17
2022-07-18,Dona Maria Rice,Rice,25,1053.43,9,9480.87,3,8
2022-07-15,Atlas Prilled Urea,Fertilizer,25,1479.52,18,26631.36,5,14
2022-07-15,B-MEG Pig Starter,Feeds,25,1078.81,8,8630.48,9,12
2022-07-15,Purina Chick Starter,Feeds,25,1256.51,19,23873.69,0,13
2022-07-15,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1192.14,4,4768.56,9,4
2022-07-15,Purina Chick Starter,Feeds,25,1290.79,20,25815.8,8,19
2022-07-15,Cargill Starter Mash,Feeds,25,1042.5,12,12510.0,9,12
2022-07-15,Selecta Pig Mash,Feeds,25,1448.12,14,20273.68,5,9
2022-07-15,Nova Prima Poultry Mash 25 kg,Feeds,25,945.19,12,11342.28,1,5
2022-07-15,Amigo Planters Prilled Urea,Fertilizer,25,1239.33,7,8675.31,9,7
2022-07-15,Valap Agri-Gypsum,Fertilizer,25,789.47,2,1578.94,9,2
2022-07-15,Planters Products Pig Feed,Feeds,25,1084.06,10,10840.6,9,10
2022-07-15,B-MEG Pig Starter,Feeds,25,1082.07,17,18395.19,2,15
2022-07-15,Atlas Ammosul,Fertilizer,25,1058.47,7,7409.29,7,14
2022-07-15,Dairy Cattle Concentrate 25 kg,Feeds,25,1427.5,3,4282.5,9,10
2022-07-15,Pilmico Fish Feed,Feeds,25,1085.04,13,13020.48,4,15
2022-07-15,Amigo Planters Prilled Urea,Fertilizer,25,1268.83,18,22838.94,4,15
2022-07-15,Charoen Pokphand Broiler Starter,Feeds,25,1206.81,12,14481.72,9,12
2022-07-11,Goldenmine Malagkit,Rice,25,1123.76,0,0.0,10,1
2022-07-11,Imported Basmati Rice,Rice,25,1171.0,18,21078.0,9,18
2022-07-11,Kanto Japanese Rice,Rice,25,1111.43,8,8891.44,9,8
2022-07-11,Kanto Japanese Rice,Rice,25,1112.68,12,13352.16,9,13
2022-07-11,Golden Harvest Rice,Rice,25,1118.48,17,19014.16,5,13
2022-07-11,Dinorado Rice,Rice,25,1215.86,19,23101.34,0,17
2022-07-11,Imported Basmati Rice,Rice,25,1201.86,8,9614.88,8,16
2022-07-11,Harvester’s Special 5 kg,Rice,25,1032.54,9,9292.86,9,13
2022-07-11,Dona Carmen Rice,Rice,25,1029.81,9,9268.29,9,9
2022-07-11,Golden Harvest Rice,Rice,25,1094.96,21,22994.16,2,17
2022-07-11,Kanto Japanese Rice,Rice,25,1119.91,10,11199.1,9,10
2022-07-08,B-MEG Pig Starter,Feeds,25,1108.04,11,13296.48,5,8
2022-07-08,B-MEG Pig Starter,Feeds,25,1128.78,22,24833.16,4,19
2022-07-08,CPF Fish Pellets,Feeds,25,1177.3,12,14127.6,9,12
2022-07-08,B-MEG Pig Starter,Feeds,25,1118.55,8,8948.4,9,8
2022-07-08,B-MEG Broiler Starter,Feeds,25,1388.95,15,20834.25,3,9
2022-07-08,Purina Chick Starter,Feeds,25,1279.86,18,23037.48,2,17
2022-07-08,Planters Products Pig Feed,Feeds,25,1044.9,11,10449.0,9,10
2022-07-08,B-MEG Broiler Starter,Feeds,25,1390.49,7,8342.94,9,6
2022-07-08,B-MEG Broiler Starter,Feeds,25,1458.45,13,18959.85,5,14
2022-07-08,Single Super Phosphate SSP,Fertilizer,25,1695.53,3,5086.59,4,5
2022-07-08,Amigo Planters Prilled Urea,Fertilizer,25,1269.06,4,5076.24,9,4
2022-07-08,Valap Agri-Gypsum,Fertilizer,25,751.05,15,11265.75,7,13
2022-07-08,Pilmico Fish Feed,Feeds,25,1090.38,10,10903.8,4,5
2022-07-08,Selecta Pig Mash,Feeds,25,1489.01,4,5956.04,9,4
2022-07-08,Purina Chick Starter,Feeds,25,1257.06,6,7542.36,9,11
2022-07-08,Amigo Planters Prilled Urea,Fertilizer,25,1304.12,2,3912.36,9,8
2022-07-08,Soil Conditioner Organic 50 kg,Fertilizer,25,1432.11,6,8592.66,9,6
2022-07-08,Charoen Pokphand Broiler Starter,Feeds,25,1192.15,4,4768.6,9,8
2022-07-08,YaraMila Complex 50 kg,Fertilizer,25,906.23,19,17218.37,9,19
2022-07-08,Nova Prima Poultry Mash 25 kg,Feeds,25,929.34,5,4646.7,9,5
2022-07-08,Amigo Planters Prilled Urea,Fertilizer,25,1253.47,13,16295.11,6,14
2022-07-08,Cargill Starter Mash 25 kg,Feeds,25,1264.0,14,17696.0,9,14
2022-07-08,Pilmico Broiler Starter,Feeds,25,1016.67,12,12200.04,9,12
2022-07-04,Dinorado Rice,Rice,25,1225.94,16,19615.04,9,16
2022-07-04,Dona Carmen Rice,Rice,25,1020.52,17,17348.84,4,12
2022-07-04,Dona Carmen Rice,Rice,25,993.82,13,12919.66,0,10
2022-07-04,Golden Harvest Rice,Rice,25,1042.12,10,10421.2,9,10
2022-07-04,Kanto Japanese Rice,Rice,25,1085.56,4,4342.24,9,13
2022-07-04,Goldenmine Malagkit 25 kg,Rice,25,1574.96,20,31499.2,3,19
2022-07-04,Goldenmine Malagkit,Rice,25,1115.59,6,6693.54,9,15
2022-07-04,Dinorado Rice,Rice,25,1174.99,19,22324.81,0,19
2022-07-04,Lion Ivory Classic Premium Rice,Rice,25,1101.17,8,8809.36,9,8
2022-07-04,Golden Harvest Rice,Rice,25,1072.34,21,21446.8,0,17
2022-07-01,Charoen Pokphand Broiler Starter,Feeds,25,1185.41,12,14224.92,9,12
2022-07-01,Purina Chick Starter,Feeds,25,1250.9,1,1250.9,9,4
2022-07-01,Atlas Ammosul,Fertilizer,25,1016.04,15,15240.6,2,8
2022-07-01,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1978.44,14,27698.16,6,11
2022-07-01,Amigo Planters Prilled Urea,Fertilizer,25,1277.17,18,22989.06,0,15
2022-07-01,Cargill Starter Mash,Feeds,25,1068.25,16,17092.0,9,16
2022-07-01,Pilmico Fish Feed,Feeds,25,1120.16,14,15682.24,3,8
2022-07-01,Amigo Planters Prilled Urea,Fertilizer,25,1272.52,10,11452.68,9,11
2022-07-01,Purina Chick Starter,Feeds,25,1263.63,9,11372.67,7,16
2022-07-01,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1234.22,16,19747.52,3,16
2022-07-01,Cargill Starter Mash 25 kg,Feeds,25,1254.67,4,5018.68,9,11
2022-07-01,Purina Chick Starter,Feeds,25,1238.44,22,27245.68,2,19
2022-07-01,Dairy Cattle Concentrate 25 kg,Feeds,25,1413.35,16,22613.6,0,13
2022-07-01,Atlas Prilled Urea,Fertilizer,25,1427.26,5,7136.3,9,11
2022-07-01,Planters Products Pig Feed,Feeds,25,1069.26,11,11761.86,9,11
2022-07-01,Soil Conditioner Organic 25 kg,Fertilizer,25,628.8,13,8174.4,0,8
2022-07-01,B-MEG Pig Starter,Feeds,25,1084.76,20,21695.2,8,19
2022-07-01,Purina Chick Starter,Feeds,25,1297.05,9,11673.45,5,5
2022-06-27,SunRice Jasmine,Rice,25,1127.26,8,9018.08,9,8
2022-06-27,La Union Premium Rice,Rice,25,999.27,13,12990.51,6,13
2022-06-27,Lion Ivory Classic Premium Rice,Rice,25,1080.3,7,7562.1,9,10
2022-06-27,Dinorado Rice,Rice,25,1200.36,17,20406.12,9,17
2022-06-27,Kanto Japanese Rice,Rice,25,1146.0,8,9168.0,9,8
2022-06-27,Dinorado Rice,Rice,25,1212.14,15,18182.1,9,15
2022-06-27,Hasmin Rice,Rice,25,1587.53,7,11112.71,9,8
2022-06-27,Dona Maria Rice,Rice,25,1089.29,8,8714.32,9,8
2022-06-27,Golden Harvest Rice,Rice,25,1085.34,19,20621.46,7,17
2022-06-27,Kanto Japanese Rice,Rice,25,1133.69,1,1133.69,9,8
2022-06-27,Dona Maria Rice,Rice,25,1109.72,13,14426.36,9,13
2022-06-27,Dona Maria Rice,Rice,25,1087.42,5,5437.1,9,5
2022-06-27,Kanto Japanese Rice,Rice,25,1098.58,9,9887.22,8,8
2022-06-27,Sinandomeng Rice,Rice,25,1253.41,15,18801.15,6,12
2022-06-27,Kanto Japanese Rice,Rice,25,1127.45,24,27058.8,2,19
2022-06-27,SunRice Jasmine,Rice,25,1125.39,3,3376.17,9,12
2022-06-24,B-MEG Broiler Starter,Feeds,25,1454.21,13,18904.73,0,8
2022-06-24,Planters Products Pig Feed,Feeds,25,1030.67,22,22674.74,6,19
2022-06-24,Charoen Pokphand Broiler Starter,Feeds,25,1218.72,21,25593.12,3,18
2022-06-24,Cargill Grower Pellets 25 kg,Feeds,25,1221.98,14,17107.72,9,14
2022-06-24,Pilmico Broiler Starter,Feeds,25,1064.19,12,12770.28,4,7
2022-06-24,Amigo Planters Prilled Urea,Fertilizer,25,1271.32,9,11441.88,5,10
2022-06-24,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1920.25,14,28803.75,6,16
2022-06-24,B-MEG Pig Starter,Feeds,25,1115.67,15,15619.38,9,14
2022-06-24,Selecta Pig Mash,Feeds,25,1471.66,15,22074.9,7,16
2022-06-24,Purina Chick Starter,Feeds,25,1259.07,10,12590.7,9,16
2022-06-24,B-MEG Pig Starter,Feeds,25,1084.86,14,15188.04,9,14
2022-06-24,B-MEG Broiler Starter,Feeds,25,1464.63,15,21969.45,5,19
2022-06-24,Cargill Starter Mash 25 kg,Feeds,25,1218.07,20,24361.4,3,16
2022-06-24,B-MEG Broiler Starter,Feeds,25,1413.34,16,22613.44,1,12
2022-06-20,Golden Harvest Rice,Rice,25,1093.91,16,17502.56,8,19
2022-06-20,La Union Premium Rice,Rice,25,940.27,9,8462.43,5,14
2022-06-20,Kanto Japanese Rice,Rice,25,1135.65,14,15899.1,6,13
2022-06-20,Imported Basmati Rice,Rice,25,1177.62,16,18841.92,7,17
2022-06-20,Kanto Japanese Rice,Rice,25,1107.91,7,7755.37,9,15
2022-06-20,Dona Carmen Rice,Rice,25,1017.92,10,11197.12,6,8
2022-06-20,Goldenmine Malagkit,Rice,25,1084.69,26,28201.94,0,19
2022-06-20,Farmboy Rice,Rice,25,1061.89,12,12742.68,9,15
2022-06-20,Nueva Ecija Special Rice,Rice,25,1141.17,14,15976.38,0,10
2022-06-20,SunRice Jasmine,Rice,25,1122.69,26,29189.94,1,19
2022-06-20,Dona Maria Rice,Rice,25,1093.69,9,9843.21,9,9
2022-06-20,Dona Maria Rice,Rice,25,1098.74,11,12086.14,9,11
2022-06-20,Kanto Japanese Rice,Rice,25,1098.9,9,9890.1,7,7
2022-06-20,Farmboy Rice,Rice,25,1088.42,5,5442.1,9,5
2022-06-20,Goldenmine Malagkit,Rice,25,1144.13,10,11441.3,2,6
2022-06-17,Nova Prima Poultry Mash 25 kg,Feeds,25,901.47,15,13522.05,0,8
2022-06-17,Starter Crumble 10 kg,Feeds,25,1275.86,9,11482.74,3,12
2022-06-17,Pilmico Broiler Starter,Feeds,25,1025.92,23,23596.16,0,19
2022-06-17,Planters Products Pig Feed,Feeds,25,1027.75,3,3083.25,9,4
2022-06-17,B-MEG Broiler Starter,Feeds,25,1402.8,2,2805.6,8,10
2022-06-17,Soil Conditioner Organic 25 kg,Fertilizer,25,640.16,2,1280.32,9,2
2022-06-17,B-MEG Pig Starter,Feeds,25,1083.85,16,17341.6,0,10
2022-06-17,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1236.32,15,18544.8,0,8
2022-06-17,B-MEG Broiler Starter,Feeds,25,1384.55,22,30460.1,6,19
2022-06-17,B-MEG Broiler Starter,Feeds,25,1449.5,22,31889.0,0,19
2022-06-17,Pilmico Broiler Starter,Feeds,25,1047.56,10,10475.6,0,10
2022-06-17,B-MEG Broiler Starter,Feeds,25,1440.62,19,27371.78,0,17
2022-06-13,Imported Basmati Rice,Rice,25,1176.36,16,17645.4,0,8
2022-06-13,La Union Premium Rice,Rice,25,966.85,20,19337.0,2,17
2022-06-13,Goldenmine Malagkit 25 kg,Rice,25,1560.96,14,21853.44,0,14
2022-06-13,Farmboy Rice,Rice,25,1074.67,21,22568.07,0,19
2022-06-13,Dinorado Rice,Rice,25,1233.5,13,16035.5,0,9
2022-06-13,Kanto Japanese Rice,Rice,25,1115.7,15,16735.5,0,13
2022-06-13,Dinorado Rice,Rice,25,1202.33,19,22844.27,0,13
2022-06-13,Dona Maria Rice,Rice,25,1091.48,9,9823.32,0,8
2022-06-13,Dona Maria Rice,Rice,25,1065.44,12,12785.28,1,11
2022-06-13,Dinorado Rice,Rice,25,1189.29,13,15460.77,2,13
2022-06-13,Kanto Japanese Rice,Rice,25,1121.6,25,28040.0,0,19
2022-06-13,Goldenmine Malagkit,Rice,25,1074.89,22,23647.58,0,19
2022-06-10,Purina Chick Starter,Feeds,25,1292.24,22,28429.28,5,18
2022-06-10,Atlas MOP,Fertilizer,25,741.16,16,11858.56,7,14
2022-06-10,Planters Products Pig Feed,Feeds,25,1063.79,14,14893.06,9,14
2022-06-10,B-MEG Broiler Starter,Feeds,25,1412.37,10,14123.7,9,11
2022-06-10,Pilmico Broiler Starter,Feeds,25,1028.37,14,14397.18,9,19
2022-06-10,GMC Broiler Feed,Feeds,25,1112.73,15,16690.95,3,14
2022-06-10,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1962.91,9,17666.19,8,8
2022-06-10,Cargill Starter Mash,Feeds,25,1056.99,7,7398.93,9,12
2022-06-10,Charoen Pokphand Broiler Starter,Feeds,25,1221.34,18,21984.12,4,13
2022-06-10,Charoen Pokphand Broiler Starter,Feeds,25,1192.34,21,25039.14,4,18
2022-06-06,Dona Maria Rice,Rice,25,1076.83,15,16152.45,2,8
2022-06-06,Lion Ivory Classic Premium Rice,Rice,25,1082.04,8,8656.32,8,7
2022-06-06,Imported Basmati Rice,Rice,25,1152.75,17,19596.75,7,15
2022-06-06,Farmboy Rice,Rice,25,1050.87,9,9457.83,9,9
2022-06-06,Dinorado Rice,Rice,25,1207.56,3,3622.68,9,7
2022-06-06,Farmboy Rice,Rice,25,1057.44,13,12689.28,9,12
2022-06-06,Dona Maria Rice,Rice,25,1094.6,25,27365.0,3,19
2022-06-06,Dona Carmen Rice,Rice,25,991.78,8,7934.24,9,8
2022-06-06,Farmboy Rice,Rice,25,1019.25,6,6115.5,9,13
2022-06-06,Sinandomeng Rice,Rice,25,1194.47,8,10750.23,9,9
2022-06-06,Lion Ivory Classic Premium Rice,Rice,25,1107.22,14,15501.08,4,9
2022-06-06,Dinorado Rice,Rice,25,1180.33,10,11803.3,9,10
2022-06-06,Harvester’s Special 5 kg,Rice,25,989.54,4,3958.16,9,4
2022-06-06,Blueberry 5451 Rice,Rice,25,1135.15,11,12486.65,9,12
2022-06-06,SunRice Jasmine,Rice,25,1103.82,12,13245.84,9,14
2022-06-06,Golden Harvest Rice,Rice,25,1090.56,2,2181.12,9,8
2022-06-03,CPF Fish Pellets,Feeds,25,1107.9,13,15510.6,5,19
2022-06-03,San Miguel Poultry Finisher 25 kg,Feeds,25,662.38,15,9935.7,8,14
2022-06-03,Cargill Starter Mash,Feeds,25,1063.15,12,12757.8,5,9
2022-06-03,Charoen Pokphand Broiler Starter,Feeds,25,1178.0,1,1178.0,9,2
2022-06-03,Starter Mash with Probiotic 25 kg,Feeds,25,1260.88,14,17652.32,0,9
2022-06-03,Atlas Perfect Gro 14-14-14 50 kg,Fertilizer,25,1882.92,0,0.0,10,1
2022-06-03,Charoen Pokphand Broiler Starter,Feeds,25,1176.21,5,5881.05,9,6
2022-06-03,Charoen Pokphand Broiler Starter,Feeds,25,1209.95,16,19359.2,1,12
2022-06-03,Cargill Grower Pellets 25 kg,Feeds,25,1234.58,5,6172.9,9,10
2022-06-03,Planters Products Pig Feed,Feeds,25,1052.87,15,15793.05,8,13
2022-06-03,Selecta Pig Mash,Feeds,25,1494.26,15,22413.9,4,14
2022-06-03,B-MEG Broiler Starter,Feeds,25,1427.73,12,17132.76,9,12
2022-06-03,Atlas Prilled Urea,Fertilizer,25,1460.26,23,33585.98,5,19
2022-06-03,B-MEG Broiler Starter,Feeds,25,1450.7,6,8704.2,8,11
2022-05-30,Goldenmine Malagkit,Rice,25,1063.6,7,7445.2,9,7
2022-05-30,Dinorado Rice,Rice,25,1129.1,21,23711.1,3,15
2022-05-30,Dinorado Rice,Rice,25,1161.65,9,10454.85,6,15
2022-05-30,Kanto Japanese Rice,Rice,25,1036.64,3,3109.92,9,5
2022-05-30,Kanto Japanese Rice,Rice,25,1068.42,7,7478.94,8,12
2022-05-30,Dinorado Rice,Rice,25,1150.55,19,21860.45,6,16
2022-05-30,La Union Premium Rice,Rice,25,910.48,18,16388.64,5,14
2022-05-30,Imported Basmati Rice,Rice,25,1099.02,19,20881.38,3,16
2022-05-30,Milagrosa Rice,Rice,25,1022.49,10,10224.9,9,17
2022-05-30,Lion Ivory Classic Premium Rice,Rice,25,1040.65,8,8325.2,2,5
2022-05-30,Imported Basmati Rice,Rice,25,1139.88,11,12538.68,9,14
2022-05-30,Dona Maria Rice,Rice,25,1005.29,14,14074.06,0,10
2022-05-30,Dona Maria Rice,Rice,25,1097.4,11,12071.4,9,12
2022-05-30,Goldenmine Malagkit,Rice,25,1052.03,5,5260.15,9,5
2022-05-30,Goldenmine Malagkit,Rice,25,1040.81,15,15612.15,9,15
2022-05-30,Golden Harvest Rice,Rice,25,982.87,16,14743.05,3,9
2022-05-27,GMC Broiler Feed,Feeds,25,1077.07,14,15078.98,7,12
2022-05-27,Charoen Pokphand Broiler Starter,Feeds,25,1122.13,10,11221.3,5,15
2022-05-27,Selecta Pig Mash,Feeds,25,1409.72,15,21145.8,2,12
2022-05-27,Novacid 19-19-19+3CaO+TE,Fertilizer,25,1166.83,20,23336.6,0,14
2022-05-27,Purina Chick Starter,Feeds,25,1192.93,7,8350.51,9,7
2022-05-27,B-MEG Pig Starter,Feeds,25,1027.76,19,19527.44,2,12
2022-05-27,Cargill Starter Mash,Feeds,25,1019.99,14,15299.85,0,9
2022-05-27,Amigo Planters Prilled Urea,Fertilizer,25,1220.33,8,9762.64,9,17
2022-05-27,B-MEG Broiler Starter,Feeds,25,1383.43,15,20751.45,0,12
2022-05-27,Soil Conditioner Organic 25 kg,Fertilizer,25,613.37,11,6747.07,0,8
2022-05-27,Pilmico Broiler Starter,Feeds,25,1005.12,10,10051.2,0,6
2022-05-27,YaraMila Complex 50 kg,Fertilizer,25,860.08,19,16341.52,0,19
2022-05-23,Kanto Japanese Rice,Rice,25,1081.31,11,11894.41,8,10
2022-05-23,Harvester’s Special 5 kg,Rice,25,948.77,10,9487.7,9,10
2022-05-23,Golden Harvest Rice,Rice,25,1027.88,13,13362.44,6,17
2022-05-23,Imported Basmati Rice,Rice,25,1089.18,11,11980.98,9,11
2022-05-23,Kanto Japanese Rice,Rice,25,1085.43,0,0.0,9,1
2022-05-23,Farmboy Rice,Rice,25,996.13,23,22910.99,2,19
2022-05-23,Dinorado Rice,Rice,25,1107.84,13,14401.92,9,13
2022-05-23,Dona Carmen Rice,Rice,25,1000.74,7,7005.18,9,7
2022-05-23,Kanto Japanese Rice,Rice,25,1056.67,17,17963.39,9,17
2022-05-23,Blueberry 5451 Rice,Rice,25,1101.88,21,23139.48,6,18
2022-05-23,Dona Maria Rice,Rice,25,1055.73,8,8445.84,9,11
2022-05-20,Pilmico Broiler Starter,Feeds,25,973.1,4,3892.4,9,4
2022-05-20,Dairy Cattle Concentrate 25 kg,Feeds,25,1268.71,8,10149.68,9,11
2022-05-20,B-MEG Pig Starter,Feeds,25,1054.45,6,7381.15,9,7
2022-05-20,B-MEG Pig Starter,Feeds,25,1073.11,15,16096.65,8,14
2022-05-20,B-MEG Pig Starter,Feeds,25,1022.96,13,14321.44,6,11
2022-05-20,Purina Chick Starter,Feeds,25,1171.27,8,9370.16,9,8
2022-05-20,Pilmico Broiler Starter,Feeds,25,991.25,14,13877.5,9,14
2022-05-20,Nova Prima Poultry Mash 25 kg,Feeds,25,880.15,0,0.0,9,2
2022-05-20,Planters Products Pig Feed,Feeds,25,999.73,4,2999.19,9,3
2022-05-20,Valap Agri-Gypsum,Fertilizer,25,736.84,7,5157.88,9,8
2022-05-20,Charoen Pokphand Broiler Starter,Feeds,25,1056.0,14,14784.0,7,12
2022-05-20,Charoen Pokphand Broiler Starter,Feeds,25,1132.96,7,9063.68,9,8
2022-05-20,Pilmico Broiler Starter,Feeds,25,974.7,12,11696.4,8,11
2022-05-20,Soil Conditioner Organic 25 kg,Fertilizer,25,603.92,12,7247.04,9,12
2022-05-20,Purina Chick Starter,Feeds,25,1237.78,6,7426.68,9,7
2022-05-16,Dona Maria Rice,Rice,25,1066.28,3,3198.84,9,3
2022-05-16,Kanto Japanese Rice,Rice,25,1050.55,8,8404.4,3,5
2022-05-16,Golden Harvest Rice,Rice,25,1081.09,17,18378.53,5,17
2022-05-16,Dinorado Rice,Rice,25,1147.71,12,13772.52,0,6
2022-05-16,Lion Ivory Classic Premium Rice,Rice,25,1029.48,11,12353.76,9,16
2022-05-16,Golden Harvest Rice,Rice,25,1002.65,12,12031.8,5,12
2022-05-16,SunRice Jasmine,Rice,25,1092.67,9,9834.03,5,14
2022-05-16,Dona Maria Rice,Rice,25,1011.04,19,19209.76,6,16
2022-05-16,Goldenmine Malagkit 25 kg,Rice,25,1458.53,17,24795.01,9,17
2022-05-16,Dinorado Rice,Rice,25,1181.62,13,15361.06,0,11
2022-05-16,Dona Carmen Rice,Rice,25,956.95,23,22009.85,0,19
2022-05-13,Purina Chick Starter,Feeds,25,1227.23,15,18408.45,0,6
2022-05-13,Pilmico Broiler Starter,Feeds,25,977.82,22,21512.04,5,19
2022-05-13,Amigo Planters Prilled Urea,Fertilizer,25,1189.29,16,19028.64,0,12
2022-05-13,B-MEG Pig Starter,Feeds,25,1038.04,10,9342.36,0,7
2022-05-13,B-MEG Broiler Starter,Feeds,25,1343.23,4,5372.92,9,4
2022-05-13,B-MEG Pig Starter,Feeds,25,1025.89,8,8207.12,9,14
2022-05-13,B-MEG Pig Starter,Feeds,25,1031.07,21,21652.47,3,19
2022-05-13,B-MEG Pig Starter,Feeds,25,1040.84,9,9367.56,8,17
2022-05-13,Charoen Pokphand Broiler Starter,Feeds,25,1120.66,9,10085.94,2,11
2022-05-13,Amigo Planters Prilled Urea,Fertilizer,25,1167.98,17,19855.66,0,14
2022-05-13,Pilmico Broiler Starter,Feeds,25,984.79,23,22650.17,0,19
2022-05-13,Charoen Pokphand Broiler Starter,Feeds,25,1118.47,17,19013.99,0,15
2022-05-13,B-MEG Broiler Starter,Feeds,25,1369.47,17,23280.99,0,16
2022-05-13,B-MEG Pig Starter,Feeds,25,1083.75,11,11921.25,0,7
2022-05-09,Farmboy Rice,Rice,25,1029.78,18,18536.04,5,14
2022-05-09,Kanto Japanese Rice,Rice,25,1057.23,21,22201.83,7,19
2022-05-09,Imported Basmati Rice,Rice,25,1060.11,7,7420.77,9,8
2022-05-09,Blueberry 5451 Rice,Rice,25,1088.36,11,11971.96,9,13
2022-05-09,Kanto Japanese Rice,Rice,25,1111.44,14,15560.16,7,12
2022-05-09,Dona Carmen Rice,Rice,25,960.53,2,1921.06,9,2
2022-05-09,Imported Basmati Rice,Rice,25,1112.59,14,15576.26,8,14
2022-05-09,Dona Carmen Rice,Rice,25,944.37,8,7554.96,9,8
2022-05-09,Kanto Japanese Rice,Rice,25,1108.11,19,19945.98,0,13
2022-05-09,Golden Harvest Rice,Rice,25,1054.52,17,17926.84,6,16
2022-05-09,Dona Maria Rice,Rice,25,1076.11,10,10761.1,9,10
2022-05-09,Dinorado Rice,Rice,25,1147.74,5,5738.7,9,8
2022-05-06,Cargill Starter Mash,Feeds,25,1015.59,11,11171.49,9,14
2022-05-06,Charoen Pokphand Broiler Starter,Feeds,25,1130.75,10,11307.5,9,10
2022-05-06,Atlas Prilled Urea,Fertilizer,25,1405.86,12,16870.32,8,15
2022-05-06,Starter Crumble 10 kg,Feeds,25,1213.98,10,12139.8,9,10
2022-05-06,Purina Chick Starter,Feeds,25,1218.12,9,10963.08,9,10
2022-05-06,B-MEG Broiler Starter,Feeds,25,1329.3,11,14622.3,8,10
2022-05-06,Charoen Pokphand Broiler Starter,Feeds,25,1144.88,12,13738.56,9,12
2022-05-06,Atlas MOP 50 kg,Fertilizer,25,805.82,10,8058.2,5,6
2022-05-06,Selecta Pig Mash,Feeds,25,1366.96,2,2733.92,9,11
2022-05-06,B-MEG Pig Starter,Feeds,25,1082.26,5,5411.3,9,6
2022-05-06,Pilmico Broiler Starter,Feeds,25,960.66,5,4803.3,9,5
2022-05-06,Purina Chick Starter,Feeds,25,1203.87,19,22873.53,6,16
2022-05-06,Planters Products Pig Feed,Feeds,25,986.2,17,16765.4,8,16
2022-05-06,Cargill Starter Mash 25 kg,Feeds,25,1192.77,12,14313.24,9,12
2022-05-06,Purina Chick Starter,Feeds,25,1211.71,5,6058.55,9,5
2022-05-02,Imported Basmati Rice,Rice,25,1099.71,13,14296.23,3,10
2022-05-02,Lion Ivory Classic Premium Rice,Rice,25,1027.15,15,15407.25,2,14
2022-05-02,Goldenmine Malagkit 2 kg,Rice,25,983.95,20,19679.0,5,16
2022-05-02,Blueberry 5451 Rice,Rice,25,1143.82,12,13725.84,0,11
2022-05-02,Dona Maria Rice,Rice,25,1031.06,17,17528.02,0,13
2022-05-02,SunRice Jasmine,Rice,25,1086.58,12,13038.96,3,6
2022-05-02,La Union Premium Rice,Rice,25,924.32,11,10167.52,8,10
2022-05-02,Kanto Japanese Rice,Rice,25,1036.93,8,8295.44,9,12
2022-05-02,Dona Carmen Rice,Rice,25,954.59,11,10500.49,6,14
2022-05-02,La Union Premium Rice,Rice,25,944.66,22,20782.52,0,19
2022-05-02,Dona Carmen Rice,Rice,25,949.38,14,13291.32,9,15
2022-05-02,Kanto Japanese Rice,Rice,25,1068.6,14,14960.4,3,17
2022-04-29,Purina Chick Starter,Feeds,25,1188.38,1,1188.38,9,1
2022-04-29,B-MEG Broiler Starter,Feeds,25,1394.04,4,5576.16,9,4
2022-04-29,Cargill Starter Mash,Feeds,25,1014.99,20,20299.8,7,19
2022-04-29,Ace NPK 15-15-30,Fertilizer,25,1422.65,10,14226.5,9,12
2022-04-29,Charoen Pokphand Broiler Starter,Feeds,25,1092.16,16,17474.56,7,14
2022-04-29,Pilmico Broiler Starter,Feeds,25,995.23,18,17914.14,0,11
2022-04-29,San Miguel Poultry Finisher 25 kg,Feeds,25,607.91,5,3039.55,9,5
2022-04-29,Purina Grower 25 kg,Feeds,25,1008.8,15,15132.0,9,19
2022-04-29,B-MEG Pig Starter,Feeds,25,1067.46,12,12809.52,7,19
2022-04-29,Starter Crumble 10 kg,Feeds,25,1164.62,14,16304.68,5,10
2022-04-29,Starter Mash with Probiotic 25 kg,Feeds,25,1229.76,23,28284.48,5,19
